"","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"3700158","ADAMTS18",-0.6656,5.8696,-6.68474551858433,1.71180653543724e-08,2.76498064944968e-07,9.18347827477692
"2738314","GSTCD",0.826400000000002,6.6264,6.68426458278089,1.71480353291531e-08,2.76747818899259e-07,9.18175810418055
"3127334","REEP4",0.732399999999998,7.363,6.68301940266994,1.72258736632982e-08,2.7772400642658e-07,9.17730447877297
"3841260","CNOT3",0.459199999999997,8.4864,6.68283166321046,1.72376401556443e-08,2.7772400642658e-07,9.17663299632956
"2378068","G0S2",-2.2024,9.1384,-6.68052184182522,1.73830659573002e-08,2.79594743846086e-07,9.1683716034353
"3042816","HOXA4",-0.8016,6.7652,-6.67895729621906,1.74822649105517e-08,2.80953399691393e-07,9.16277587625611
"3882069","MAPRE1",0.497600000000002,9.962,6.67772627054084,1.75607145833934e-08,2.81976592081493e-07,9.1583730591144
"3450775","KIF21A",0.869999999999999,6.4434,6.67153305473364,1.79607567167789e-08,2.88157607341694e-07,9.13622340390904
"2357845","FCGR1A",1.0408,6.4156,6.66950474039365,1.80937415296765e-08,2.90047238168159e-07,9.12896950115707
"3595441","GCOM1",-1.2256,7.0556,-6.66607197517656,1.8321052525724e-08,2.93444498724358e-07,9.11669310297295
"2961347","FILIP1",-0.742399999999999,6.9232,-6.66292521285607,1.85319297356962e-08,2.96573063454815e-07,9.10543982263896
"2955025","MRPL14",0.7756,8.3654,6.66257070749545,1.85558379889831e-08,2.9670676066877e-07,9.10417207809192
"2971724","FAM184A",-0.642400000000001,5.6032,-6.66191451476396,1.86001737042548e-08,2.97166594290088e-07,9.10182548089375
"3037385","KDELR2",0.576799999999997,10.71,6.65637698187124,1.89785562018196e-08,3.029581072016e-07,9.0820233341443
"3959166","MB",0.968,7.884,6.65552185894909,1.90376685348217e-08,3.03647629573795e-07,9.07896550730072
"2453006","PIGR",-2.312,8.3092,-6.65132235252744,1.93306487848115e-08,3.08063037776995e-07,9.06394884853435
"3015241","AP4M1",0.385200000000004,7.6258,6.64827178590459,1.95462923372848e-08,3.1123962656598e-07,9.05304092299793
"3884640","RALGAPB",0.5556,9.0646,6.64783835575353,1.95771256740684e-08,3.11309249122863e-07,9.05149112792057
"3210013","TRPM6",-0.3504,5.3228,-6.64775159383345,1.95833035724175e-08,3.11309249122863e-07,9.05118089824417
"3855324","COPE",0.854399999999998,9.2464,6.64645515454201,1.9675849010342e-08,3.1232412660143e-07,9.04654532145929
"3447863","KRAS",0.664,7.3624,6.64636622543257,1.96822131383202e-08,3.1232412660143e-07,9.04622734648626
"2728189","PAICS",0.815600000000003,8.1518,6.6461699931167,1.96962635930761e-08,3.1232412660143e-07,9.04552569897421
"3643229","RHOT2",0.352800000000002,8.3744,6.64372616626388,1.98720857783992e-08,3.14850422183342e-07,9.03678766113826
"2900059","H2BC14",2.0464,9.7308,6.64333028095824,1.99007150719864e-08,3.15042357438351e-07,9.03537216885164
"3473331","SPRING1",0.725600000000002,8.768,6.64274331691296,1.99432384600232e-08,3.1521308554954e-07,9.03327348141825
"2715076","NSD2",0.463600000000002,7.3574,6.64088887048679,2.00781834118606e-08,3.17062439374712e-07,9.02664298696473
"3989448","GRIA3",-1.0436,5.0718,-6.64003409044081,2.01406909654924e-08,3.17786452322361e-07,9.02358679353707
"3959829","IFT27",0.337600000000001,7.3592,6.63866456955611,2.02412453602074e-08,3.18901305033646e-07,9.01869023594737
"3558347","CTSG",-0.5456,6.1048,-6.63861651184299,2.02447829941154e-08,3.18901305033646e-07,9.0185184124358
"3758078","EZH1",-0.823600000000003,8.4806,-6.63820183763306,2.02753337345604e-08,3.19119031617552e-07,9.01703580686622
"3114365","FAM91A1",0.859999999999998,9.268,6.63117352444079,2.08001974673911e-08,3.27110112850744e-07,8.99190795768277
"3453319","DDX23",0.4452,9.121,6.63038521551665,2.08599070033173e-08,3.27778901149325e-07,8.98908966932869
"3816611","THOP1",0.349599999999997,7.5168,6.62868383079933,2.09893603804546e-08,3.29541595570002e-07,8.98300710629853
"3449068","TMTC1",-1.5908,7.629,-6.62841600182452,2.10098116561431e-08,3.29591420355745e-07,8.98204960853081
"2693511","KLF15",-0.831599999999997,6.3642,-6.62549981825989,2.12337818147514e-08,3.3255798185402e-07,8.97162430354192
"3073267","PLXNA4",-0.836400000000002,6.8678,-6.61857965670983,2.17748551421023e-08,3.40473062861265e-07,8.94688596643202
"3301713","BLNK",0.987599999999999,7.7974,6.61808791361951,2.18138233360713e-08,3.40559387998571e-07,8.94512813348705
"2716467","NSG1",-0.487200000000002,6.046,-6.6180594435904,2.18160815755008e-08,3.40559387998571e-07,8.94502636198379
"3226592","DYNC2I2",0.654800000000002,8.6594,6.61641092619816,2.19472406462049e-08,3.42047028241017e-07,8.93913347104933
"2626802","PTPRG",-0.766399999999998,8.0308,-6.61482596485892,2.20740854101421e-08,3.43521589568729e-07,8.93346785744359
"3832435","FAM98C",0.375599999999998,7.9142,6.61477880165213,2.20778710846751e-08,3.43521589568729e-07,8.93329926881825
"2371255","SMG7",0.465999999999998,8.6286,6.61158437525446,2.23357944597386e-08,3.47251520060288e-07,8.92188071312733
"3821301","ZNF627",0.735600000000001,7.1418,6.61038564687212,2.24333562370722e-08,3.48484286301619e-07,8.91759591837812
"2947100","H2AC17",1.1468,5.3686,6.61006481509926,2.24595401071949e-08,3.48607149784256e-07,8.91644912952844
"2900091","H2AC16",1.5852,9.3894,6.6093891077545,2.25147860966794e-08,3.4918053624411e-07,8.9140338763403
"2440943","FCGR3A",1.2868,8.5854,6.60704390983777,2.27075848177203e-08,3.5188455563187e-07,8.90565130529337
"3518086","TBC1D4",-0.8948,8.0626,-6.60672365621072,2.27340404729736e-08,3.52008568232504e-07,8.90450661963344
"3607927","SEMA4B",0.784799999999999,8.3868,6.60555634767348,2.28307307969457e-08,3.53218994876346e-07,8.9003343272528
"3734865","TSEN54",0.474000000000001,7.9938,6.60465386634463,2.29057663293533e-08,3.5409270542848e-07,8.89710863478986
"3716893","ATAD5",0.9388,5.5178,6.60077231153093,2.32313096661422e-08,3.58834383150874e-07,8.88323531566197
"3189080","RABEPK",0.4496,7.1428,6.6002451368963,2.32758782782536e-08,3.59231920741073e-07,8.88135114678178
"3655708","PAGR1",0.609600000000002,7.4572,6.59939033289688,2.33483269681745e-08,3.6005875929256e-07,8.87829602217729
"3894322","SRXN1",0.789600000000002,8.3428,6.59852823571199,2.34216218205498e-08,3.60897300362527e-07,8.87521485720656
"3204692","ARHGEF39",0.5152,6.932,6.59527613828873,2.37001863807343e-08,3.64628884931237e-07,8.86359198478593
"3395691","SCN3B",-0.419200000000001,6.0608,-6.59525480742076,2.37020243926785e-08,3.64628884931237e-07,8.86351575030916
"3442282","MLF2",0.632400000000002,10.5982,6.59445759728116,2.37708195555112e-08,3.65185040403265e-07,8.86066660928052
"2527856","CNOT9",0.4648,9.05,6.59439229506693,2.37764636286881e-08,3.65185040403265e-07,8.86043322737528
"3830065","HPN",0.720400000000001,7.7338,6.59246645079166,2.39435173232237e-08,3.67454977037663e-07,8.85355057019548
"3893673","SLC2A4RG",0.598400000000003,7.7884,6.59180642461527,2.40010392346407e-08,3.68041659517689e-07,8.85119177338843
"3980035","YIPF6",0.485600000000002,8.8852,6.59145926580388,2.40313498011644e-08,3.68045711416421e-07,8.84995110596876
"2362892","ATP1A2",-0.957999999999998,6.837,-6.59136152162058,2.40398907750504e-08,3.68045711416421e-07,8.84960179104495
"2680046","ADAMTS9",-1.078,7.8294,-6.58757124984267,2.43734357629347e-08,3.7255421523537e-07,8.83605650776889
"2620448","CLEC3B",-0.808399999999999,7.4258,-6.58734763875577,2.43932572988901e-08,3.72558667921238e-07,8.83525740563508
"2779486","H2AZ1",1.2932,9.8834,6.5864113334128,2.44764290366388e-08,3.73529888242337e-07,8.83191142124037
"2900074","H2BC15",0.876,5.8828,6.58201729367711,2.4870547952276e-08,3.79241065337823e-07,8.81620928920226
"2962026","LCA5",-0.7008,5.8108,-6.58102662764583,2.49602762782984e-08,3.80305295754648e-07,8.81266923451996
"3311715","UROS",0.545599999999999,8.36,6.57349952702156,2.56526734133498e-08,3.90543015189993e-07,8.78577300988674
"2692447","MYLK",-0.764,7.9504,-6.57251795561839,2.57443673703329e-08,3.91626436966882e-07,8.7822657635173
"3866605","NAPA",0.6356,9.4302,6.57057303650016,2.59270204124591e-08,3.94090710269378e-07,8.77531649241447
"3859668","LGI4",-0.446,6.2402,-6.56897625886632,2.60779450266139e-08,3.96069171439242e-07,8.76961125067119
"2356818","BCL9",0.707199999999999,8.1444,6.56794804440124,2.61755938968142e-08,3.97235981842186e-07,8.76593752016087
"2349043","SLC30A7",0.6272,9.4724,6.56770382617183,2.61988407350643e-08,3.97272723260801e-07,8.76506495325557
"2473284","CENPO",0.761200000000001,6.2042,6.56735790634046,2.62318036987769e-08,3.97339444270915e-07,8.76382902073412
"3865301","ERCC2",0.518,7.785,6.56722059853577,2.62448993385066e-08,3.97339444270915e-07,8.76333843670076
"3903670","GSS",0.545199999999998,8.025,6.56486741296009,2.64703498289215e-08,4.00434887657816e-07,8.75493090311294
"3402899","USP5",0.604399999999997,7.7634,6.56386519866038,2.65669544980458e-08,4.0157783201642e-07,8.75135022520642
"3972929","GK",0.612799999999999,7.3572,6.56105672636825,2.68395455059103e-08,4.0537701509956e-07,8.74131641375493
"3831062","WDR62",0.4036,7.0162,6.55689925353474,2.72482043647692e-08,4.10898613804219e-07,8.72646359445962
"3914307","RGS19",0.707599999999999,7.643,6.55645103577598,2.72926311415811e-08,4.11243468923224e-07,8.72486234982656
"2899768","H4C9",0.721200000000001,6.037,6.55370500759828,2.75663966929497e-08,4.15040712955571e-07,8.7150524166536
"4053085","PRELP",-1.4508,8.7114,-6.55342110009992,2.75948567480755e-08,4.15141551519155e-07,8.71403820003029
"3195296","SSNA1",0.738799999999999,7.975,6.55244271155321,2.76931593024499e-08,4.1600547470504e-07,8.71054307904585
"3388893","MMP13",2.292,6.1132,6.55241550205365,2.76958981377333e-08,4.1600547470504e-07,8.71044587843168
"3852691","DDX39A",0.533599999999999,7.6988,6.54805957572892,2.81378582458044e-08,4.2231139567031e-07,8.69488555995383
"3905073","TTI1",0.589200000000001,7.691,6.54654535453413,2.82931369097062e-08,4.24308081516946e-07,8.68947660764326
"2842101","SFXN1",0.771599999999999,8.2594,6.54496825128364,2.84557732456827e-08,4.26256943931594e-07,8.68384313126213
"3894365","SLC52A3",0.8956,7.6238,6.54485218976103,2.84677787045948e-08,4.26256943931594e-07,8.68342855874593
"2362089","KIRREL1",-0.728000000000002,8.61,-6.54188033210892,2.87769169812348e-08,4.30547818301204e-07,8.67281324756029
"3236395","HSPA14",0.5924,6.579,6.53823632181962,2.91605502072922e-08,4.35945654979863e-07,8.65979752948923
"2830861","EGR1",-1.4004,11.4174,-6.53772829509655,2.92144379753185e-08,4.36409255142659e-07,8.65798299644442
"2655438","DVL3",0.415599999999998,9.1522,6.53651553593213,2.93434807640423e-08,4.37733182631407e-07,8.65365139351324
"2838598","CCNG1",-0.742000000000004,9.8094,-6.53646416931952,2.93489589319338e-08,4.37733182631407e-07,8.65346792908394
"3136015","TMEM68",0.748,7.3936,6.53595638809768,2.94031679414205e-08,4.38199087226983e-07,8.65165430949157
"3797561","LAMA1",-0.5884,6.3546,-6.53375658820998,2.96391676484444e-08,4.41027115492766e-07,8.64379750368958
"3902609","PDRG1",0.6736,7.4508,6.5311175135304,2.99247893811927e-08,4.44930071890593e-07,8.63437204560093
"3035380","TMEM184A",0.414399999999999,7.9848,6.53027035356002,3.00170569260711e-08,4.45954344175803e-07,8.63134647361644
"2361241","LAMTOR2",0.383200000000002,7.8112,6.52842750390788,3.02187506790329e-08,4.48601469224305e-07,8.6247649686826
"3190514","GLE1",0.477199999999999,7.517,6.52503499205833,3.0593592938432e-08,4.53460278860551e-07,8.61264940934978
"3592366","AFG2B",0.388800000000001,6.15,6.52445810265264,3.06577940853899e-08,4.54059068301939e-07,8.61058923203962
"3456688","GPR84",0.632400000000003,6.3618,6.52342627677164,3.07729598963161e-08,4.55411158248353e-07,8.60690442829868
"3428268","GAS2L3",1.2748,7.099,6.51433642782044,3.18063468383764e-08,4.69611356260733e-07,8.57444516454393
"2428405","RHOC",0.6152,10.6072,6.51364761282079,3.18860524001446e-08,4.70424080112266e-07,8.57198559373838
"3191352","NCS1",0.986399999999999,6.7764,6.51013216313832,3.22959541610279e-08,4.76103262423314e-07,8.55943319712424
"2534865","ASB1",-0.354399999999998,7.6444,-6.50724368608055,3.26366827238637e-08,4.80754717869053e-07,8.54911989121959
"3892918","MRGBP",0.794400000000002,7.5548,6.50555285804975,3.28377969561573e-08,4.83343992851586e-07,8.54308295843077
"3564872","GNPNAT1",0.8832,8.0216,6.50443600886279,3.29713174087788e-08,4.84935120192648e-07,8.5390954280922
"3864375","LYPD3",0.645200000000001,8.0982,6.50274048059786,3.31750556803053e-08,4.87555748965719e-07,8.53304192132895
"3839103","ATF5",0.490000000000001,7.8598,6.50203564678422,3.32601191918057e-08,4.88429587146179e-07,8.53052550591233
"3830530","TMEM147",0.602799999999998,9.7014,6.50011089142977,3.349352025908e-08,4.91478763432469e-07,8.52365380704221
"3742400","PFN1",0.4612,9.8618,6.49894157081849,3.36361125028974e-08,4.93191761802668e-07,8.51947921633304
"3247818","BICC1",-1.132,7.6188,-6.49828452322389,3.37165014860362e-08,4.93990769852248e-07,8.51713351765506
"3087703","PDGFRL",-1.1964,8.2634,-6.49618284821423,3.39749283793453e-08,4.97395037424706e-07,8.50963054219793
"3870195","ZNF677",-0.732799999999999,3.8384,-6.4942665698981,3.42122805260215e-08,5.00485784750296e-07,8.50278960352106
"2574646","BIN1",-0.537999999999998,8.4302,-6.49225756181185,3.44628948725664e-08,5.0376565715638e-07,8.49561780386678
"2930243","SASH1",-1.0824,8.6868,-6.4901460635312,3.47282687785658e-08,5.07142294134946e-07,8.48808032735335
"3535628","GNG2",-1.1408,8.4308,-6.48999713275546,3.47470632435717e-08,5.07142294134946e-07,8.4875486924135
"2406420","CLSPN",0.579999999999999,4.5996,6.48767839339219,3.50409911875043e-08,5.11041244566385e-07,8.47927166801233
"3179669","CARD19",0.525599999999998,8.1424,6.48358205027611,3.55663266722104e-08,5.18306529869431e-07,8.46464986375465
"3688254","PRSS8",1.1796,8.5834,6.48301451765282,3.56397269556706e-08,5.18979718630818e-07,8.46262412905261
"3701384","CMC2",0.945999999999998,8.5706,6.47841614175508,3.62400453334406e-08,5.27318920503977e-07,8.44621136124814
"2996470","FLJ20712",-0.513599999999998,6.7572,-6.47732405780567,3.63840930642439e-08,5.28800332168296e-07,8.44231357992724
"2522616","CFLAR",-0.775600000000001,8.515,-6.47722416991413,3.63972969247732e-08,5.28800332168296e-07,8.44195707055934
"3603408","PSMA4",0.754799999999999,9.229,6.47651136855351,3.64916587259767e-08,5.29444148456524e-07,8.43941302821201
"3766153","CYB561",1.0876,8.1722,6.47647017317693,3.64971196907281e-08,5.29444148456524e-07,8.43926599949311
"3770512","HID1",1.028,8.5928,6.47532399358627,3.66493875373509e-08,5.31249024819533e-07,8.43517524869697
"3452970","SENP1",0.498000000000003,8.6546,6.47463213534603,3.67416061882903e-08,5.32181381661219e-07,8.43270601446786
"2644565","MRAS",-1.2484,7.7574,-6.4738424774407,3.68471435965262e-08,5.33305091993425e-07,8.42988776149316
"2484970","EHBP1",-0.831200000000001,8.0432,-6.47189157668466,3.71091788885321e-08,5.36690444638088e-07,8.42292521023047
"3980643","DLG3",0.681200000000001,6.7554,6.47110848307374,3.72148822374538e-08,5.37811434516415e-07,8.42013048476819
"3945056","EIF3L",-0.666400000000001,10.4108,-6.47085466129336,3.72492079605986e-08,5.37899993229659e-07,8.41922464494614
"3104013","ZFHX4",-1.146,7.5166,-6.46948215161637,3.74353679232473e-08,5.40179333210185e-07,8.41432648111923
"3764002","MRPS23",0.978,6.3838,6.46847477723233,3.75725931871714e-08,5.41749650520395e-07,8.41073145536877
"3388807","MMP1",2.22,5.4872,6.45860721196098,3.89435760065403e-08,5.6109339569544e-07,8.37551952515613
"2390489","ZNF672",0.358000000000002,8.2402,6.45661094937394,3.92269440267156e-08,5.64749573021606e-07,8.3683965229664
"3656178","ZNF48",0.546,5.6702,6.45387076590947,3.96192632203397e-08,5.69967620807843e-07,8.35861939768923
"3518418","KCTD12",-0.598000000000003,8.8618,-6.45342325622147,3.96837050913636e-08,5.70464474998381e-07,8.35702269295552
"3391653","DRD2",-0.339600000000002,6.8194,-6.45192266802235,3.99005554274282e-08,5.73149845883751e-07,8.35166869802481
"3336680","RHOD",0.880799999999999,9.2472,6.4507960305633,4.00641425393455e-08,5.74339646538744e-07,8.34764900529779
"3687277","SEZ6L2",0.897999999999998,7.8666,6.45073028887754,4.0073708824862e-08,5.74339646538744e-07,8.34741444960524
"2439861","IGSF9",0.386799999999999,7.761,6.4468590266007,4.06410644321196e-08,5.82033742572908e-07,8.33360278415394
"3715368","NLK",0.729999999999999,9.1858,6.4453063112591,4.08708685376449e-08,5.84885737602486e-07,8.3280633023443
"3335327","ZNRD2",0.765999999999997,8.3378,6.44452460214442,4.09870526496744e-08,5.8580889603081e-07,8.3252745144138
"2316746","PRXL2B",0.425999999999997,8.1158,6.44445914899274,4.09967957748549e-08,5.8580889603081e-07,8.32504100825479
"3855218","COMP",0.992000000000001,7.5568,6.44060855301435,4.15740659213244e-08,5.93612935265857e-07,8.31130425923771
"3633109","ULK3",0.410799999999999,7.5994,6.4388188287764,4.18451290147374e-08,5.97036410684466e-07,8.30491978526176
"3734575","MRPL58",0.624400000000001,8.1274,6.43826963869644,4.1928659627405e-08,5.97781099441239e-07,8.30296069428613
"3995371","NSDHL",0.587999999999998,8.2856,6.43803874282133,4.19638280246044e-08,5.97835685883013e-07,8.30213703854695
"2493943","PROM2",0.662400000000002,8.334,6.43740776492328,4.20600841602673e-08,5.98755271069239e-07,8.29988621688843
"3903146","E2F1",0.412399999999999,7.4906,6.43233232003023,4.2842399588839e-08,6.08950060265128e-07,8.2817818363542
"3631214","TLE3",0.618,8.823,6.4321442358293,4.28716675894353e-08,6.08950060265128e-07,8.28111095492167
"3730731","DCAF7",0.794,9.3738,6.42929910345198,4.33168420548312e-08,6.14815534998482e-07,8.27096281117208
"3145586","MTERF3",0.769600000000001,6.3508,6.42859065787798,4.34284067272903e-08,6.15940733628097e-07,8.26843595993183
"3214867","ECM2",-1.4204,7.7822,-6.42831986832344,4.34711258162528e-08,6.16088555773282e-07,8.26747012687155
"3621692","MFAP1",0.484400000000002,6.6186,6.42585313805393,4.38622058426465e-08,6.2116959068621e-07,8.25867213919372
"3604006","ARNT2",0.853199999999999,7.3478,6.42223729890247,4.4441817622795e-08,6.28911063035933e-07,8.24577623233965
"2914777","TTK",1.3012,4.7154,6.41631224567873,4.54081503595231e-08,6.41633982413528e-07,8.22464595634145
"3863606","LIPE",-1.5024,8.2596,-6.41584089776594,4.54859175419594e-08,6.42095915434592e-07,8.22296508546956
"3882720","RALY",0.521999999999998,9.0394,6.41570622816891,4.55081609177798e-08,6.42095915434592e-07,8.22248484317346
"3363923","COPB1",0.5692,8.783,6.4150127175475,4.56228799361297e-08,6.43238771368522e-07,8.22001174508745
"3867092","KDELR1",0.739599999999999,9.3218,6.41443353941684,4.57189072797264e-08,6.44116599164003e-07,8.21794638230393
"3833583","SHKBP1",0.526799999999996,8.5954,6.41373354279905,4.58352352943126e-08,6.45278928763327e-07,8.21545020128738
"2986350","DLL1",-0.331600000000001,7.4902,-6.4109709401188,4.62972230162623e-08,6.51302231753849e-07,8.20559903722224
"3845998","SLC39A3",0.3604,7.329,6.41027116519617,4.64149810066061e-08,6.52477654887264e-07,8.20310377346082
"3844978","SBNO2",0.405200000000002,8.2202,6.40942122655562,4.65584102825997e-08,6.54011954750274e-07,8.200073089123
"3226493","TRUB2",0.472799999999998,8.1084,6.40793765895046,4.68098258511791e-08,6.57059777731488e-07,8.19478312168017
"2749011","TDO2",1.4688,5.47,6.40680033758743,4.70034804906564e-08,6.59099830629094e-07,8.19072784543985
"2935475","QKI",-0.702400000000001,8.6928,-6.40667855221879,4.70242644939294e-08,6.59099830629094e-07,8.19029360695191
"3629761","INTS14",0.551199999999998,8.592,6.40513966603535,4.7287683097567e-08,6.62305317745366e-07,8.18480661464243
"3581386","CDCA4",0.7288,7.5244,6.39592942146205,4.88952868590399e-08,6.84318776319182e-07,8.15196956183837
"3538324","JKAMP",0.6852,9.0774,6.39570164807599,4.89357265802178e-08,6.84382639475246e-07,8.15115754471029
"3901851","ABHD12",0.5644,8.1734,6.39547769158675,4.8975521150906e-08,6.84437393021746e-07,8.1503591376288
"2696309","AMOTL2",-0.626000000000001,7.987,-6.39518175282321,4.9028155663136e-08,6.84671374399695e-07,8.14930411718008
"3337390","TCIRG1",0.647600000000002,9.1762,6.39432428541555,4.91809801455024e-08,6.86303128936067e-07,8.1462472761525
"2648141","MBNL1",-0.528400000000001,10.1458,-6.3940395710004,4.9231829119653e-08,6.86510506057383e-07,8.14523228809654
"3904747","RBL1",0.7928,6.7992,6.39262518808429,4.94852109162002e-08,6.89539724936037e-07,8.14019017154195
"2697231","DZIP1L",-0.289199999999998,6.9198,-6.39230779490265,4.95422491975096e-08,6.89830617293207e-07,8.13905871530647
"3459120","LRIG3",-0.999599999999999,7.8258,-6.39085964626805,4.98033269334613e-08,6.92960076282063e-07,8.13389636498597
"3938244","PPIL2",0.357200000000001,7.7666,6.3867512799576,5.0551488854499e-08,7.02857289641708e-07,8.11925151023749
"2657981","CCDC50",-0.470799999999999,9.1722,-6.38637505579568,5.06205594137758e-08,7.03305019211353e-07,8.11791045190095
"3722152","PSME3",0.532400000000003,9.5242,6.38366491313941,5.11208993758569e-08,7.0934044997505e-07,8.10825032514726
"4021469","AIFM1",0.667599999999999,7.7166,6.38361946916056,5.11293310293402e-08,7.0934044997505e-07,8.10808834648915
"3377964","FIBP",0.6188,8.3242,6.38165531975824,5.14950864356773e-08,7.1389554422019e-07,8.10108752151178
"2389247","KIF26B",0.5916,6.6906,6.3806796391298,5.1677742034423e-08,7.15750368325121e-07,8.09760997860938
"2364381","RGS4",1.3792,6.6532,6.38054007931882,5.17039215533663e-08,7.15750368325121e-07,8.09711256068691
"3643431","CHTF18",0.275600000000002,7.737,6.37984888160424,5.18337758668803e-08,7.16825394416133e-07,8.09464901541131
"3824838","PIK3R2",0.554000000000002,8.2378,6.379726861804,5.18567332928425e-08,7.16825394416133e-07,8.09421411900386
"3452478","AMIGO2",-1.2492,7.0958,-6.37951601512643,5.18964269548182e-08,7.16854627509133e-07,8.09346263256399
"3419807","XPOT",0.784800000000002,8.7788,6.37723296916971,5.23281741951495e-08,7.22295405894842e-07,8.0853257020708
"2520069","AKAP19",-0.824399999999998,6.4086,-6.37125687015798,5.34753454789902e-08,7.37596305392059e-07,8.06402785682817
"3696226","ESRP2",0.7464,8.2348,6.36747978904892,5.42132891576094e-08,7.47234612695488e-07,8.05056798844521
"2694123","RUVBL1",0.727599999999999,7.8522,6.36266316799454,5.51690772183752e-08,7.59859434669837e-07,8.03340482568313
"3151534","ATAD2",1.5336,7.038,6.36145258983721,5.5411928678649e-08,7.62653644642069e-07,8.02909135595584
"3508644","N4BP2L1",-0.742,6.2314,-6.36020800462788,5.56627132426709e-08,7.65552932817007e-07,8.02465680143301
"3184408","PALM2AKAP2",-0.951600000000003,7.887,-6.35835004115794,5.60392006330462e-08,7.70034628518103e-07,8.01803689739822
"3333226","FADS2",0.512799999999999,7.0976,6.35797705998953,5.61150848512563e-08,7.70034628518103e-07,8.01670799337171
"2453793","LAMB3",-0.807999999999999,7.6524,-6.35791610861854,5.61274953373229e-08,7.70034628518103e-07,8.01649082895301
"3655172","SPNS1",0.468400000000003,8.8218,6.35780541848529,5.61500402740973e-08,7.70034628518103e-07,8.01609645020916
"3744263","AURKB",0.863599999999999,7.6954,6.35411017111349,5.69078771604973e-08,7.79866856834516e-07,8.00293102984828
"3968664","HCCS",0.661199999999999,7.9554,6.35199094746956,5.73470878553725e-08,7.85321642447298e-07,7.99538102030036
"3372368","MTCH2",0.560000000000002,9.6688,6.35096215885105,5.75615217643102e-08,7.8769267516211e-07,7.99171592123928
"3724698","NPEPPS",0.571200000000001,9.2744,6.35007109534595,5.77478949596772e-08,7.8967659086079e-07,7.98854152298646
"3510858","FOXO1",-0.405599999999998,8.922,-6.34780337464152,5.82249250009919e-08,7.95629419282896e-07,7.98046301635421
"3701000","MAF",-0.533200000000001,7.7422,-6.34087315633039,5.97072218462307e-08,8.15300618424264e-07,7.95577674272215
"2991103","BZW2",0.9672,8.9224,6.34058648336353,5.97693416150979e-08,8.15565064842352e-07,7.9547556400473
"3890555","RAE1",0.8596,7.3126,6.33942210038322,6.0022317102595e-08,8.18431537561903e-07,7.95060826529503
"3169331","ALDH1B1",0.925199999999998,7.743,6.3369333556915,6.0566609197454e-08,8.25263312179024e-07,7.94174396313884
"2682729","PDZRN3",-0.852400000000003,7.9966,-6.33650540307909,6.06606975099028e-08,8.25867411883787e-07,7.94021973735949
"3718682","AP2B1",0.583600000000001,10.1866,6.33628694775057,6.07087825582591e-08,8.25867411883787e-07,7.93944167588216
"2772876","ADAMTS3",-0.5588,5.7654,-6.33614147108696,6.07408250614884e-08,8.25867411883787e-07,7.93892354046455
"2482683","RPL23AP32",-0.817600000000001,7.1336,-6.33417291378269,6.11760779122767e-08,8.31192921833754e-07,7.93191237347294
"2343025","AK5",-1.8008,6.9156,-6.33284452586879,6.14715429323465e-08,8.34612920268642e-07,7.92718134962565
"3063795","GAL3ST4",0.500399999999999,7.7554,6.33193653143431,6.16743203689797e-08,8.36770508789941e-07,7.92394760864651
"2380440","SPATA17",0.8948,5.6242,6.33033617987338,6.20333424796299e-08,8.41043383895821e-07,7.91824822030537
"2908179","VEGFA",0.7584,9.1424,6.33009699608369,6.20871794832719e-08,8.4117545157876e-07,7.91739641989812
"2692060","PARP9",0.944400000000001,8.4186,6.32145116325725,6.40648202504915e-08,8.67037128193772e-07,7.88660851487093
"3996815","VBP1",0.601599999999999,6.412,6.32135599834725,6.40869338830582e-08,8.67037128193772e-07,7.88626965688818
"3415849","SLC61A1",0.623199999999995,7.3276,6.32000121360332,6.44025737795141e-08,8.70268238857222e-07,7.88144567388166
"3848885","NDUFA7",0.522,8.9238,6.31993943808767,6.44170032117004e-08,8.70268238857222e-07,7.88122571243719
"3890154","CSTF1",0.6936,8.0956,6.31883897277427,6.4674588825822e-08,8.73129834707276e-07,7.87730737171683
"3910260","ZNF217",0.860000000000001,8.8444,6.31793406251959,6.48871698098717e-08,8.75151232209486e-07,7.87408538426664
"3977067","PLP2",0.736000000000002,10.7036,6.31781125957783,6.49160722151616e-08,8.75151232209486e-07,7.87364814087461
"2750627","CPE",-1.4532,8.2398,-6.31562779392307,6.54321112120163e-08,8.81413085464189e-07,7.8658740038037
"4000839","CTPS2",0.712400000000001,8.3778,6.31545565336578,6.54729682377205e-08,8.81413085464189e-07,7.86526111712683
"3883971","RAB5IF",0.789200000000005,9.0646,6.31463855458379,6.56672511134055e-08,8.82858195720893e-07,7.86235195573666
"2730746","SLC4A4",-1.126,5.4906,-6.31452765296522,6.56936646099477e-08,8.82858195720893e-07,7.86195710982923
"3674504","TUBB3",0.512400000000002,7.399,6.31442066112367,6.57191569471413e-08,8.82858195720893e-07,7.8615761847226
"4012142","ERCC6L",0.6588,3.3894,6.31385604391549,6.58538484451173e-08,8.84045047810737e-07,7.85956597896256
"3250278","HK1",0.5032,8.3312,6.31341032851939,6.59603697499347e-08,8.84852330063118e-07,7.85797911306526
"3098549","SOX17",-0.321999999999998,7.277,-6.31297195960341,6.60653028048781e-08,8.85637186441219e-07,7.85641841459587
